loan_id,customer_id,loan_type,loan_amount,interest_rate,term_months,origination_date,loan_status
444907,542979,credit_card,10000,12.18,36,2009-09-01,ACTIVE
444900,542969,other,4200,14.26,36,2009-10-01,ACTIVE
444901,542970,debt_consolidation,25000,16.35,36,2009-10-01,ACTIVE
444886,542942,other,6000,14.26,36,2009-10-01,ACTIVE
444884,542938,home_improvement,15600,11.83,36,2009-10-01,ACTIVE
444870,542902,debt_consolidation,9000,7.74,36,2009-09-01,ACTIVE
444810,542715,debt_consolidation,8500,12.53,36,2009-09-01,ACTIVE
443671,540109,debt_consolidation,16000,14.26,36,2009-10-01,DEFAULTED
444831,542818,debt_consolidation,24000,14.61,36,2009-10-01,ACTIVE
368469,383039,debt_consolidation,8000,11.14,36,2009-09-01,ACTIVE
444805,542697,credit_card,13800,11.83,36,2009-10-01,ACTIVE
444786,534654,debt_consolidation,13000,8.59,36,2009-09-01,ACTIVE
444739,542547,moving,5000,12.18,36,2009-10-01,ACTIVE
444732,542527,credit_card,25000,16.0,36,2009-10-01,ACTIVE
444692,542445,credit_card,16000,8.94,36,2009-09-01,ACTIVE
430697,510863,other,18500,13.57,36,2009-10-01,ACTIVE
444657,542377,debt_consolidation,2800,13.57,36,2009-09-01,ACTIVE
444665,542383,small_business,25000,14.96,36,2009-10-01,ACTIVE
444605,542259,medical,5000,13.57,36,2009-10-01,ACTIVE
444280,541465,major_purchase,4500,12.18,36,2009-10-01,ACTIVE
444618,542281,credit_card,3000,7.74,36,2009-10-01,ACTIVE
444596,542227,debt_consolidation,25000,12.18,36,2009-10-01,ACTIVE
444594,542224,wedding,16000,14.96,36,2009-10-01,ACTIVE
444583,542200,debt_consolidation,25000,15.31,36,2009-10-01,ACTIVE
444575,542192,credit_card,3000,11.14,36,2009-10-01,ACTIVE
444554,542120,car,9500,12.87,36,2009-10-01,ACTIVE
443913,540620,debt_consolidation,20000,13.57,36,2009-10-01,ACTIVE
444466,541931,other,1800,7.74,36,2009-09-01,ACTIVE
444504,542020,debt_consolidation,9000,13.22,36,2009-10-01,ACTIVE
444498,542002,credit_card,2500,8.59,36,2009-10-01,ACTIVE
444496,541974,debt_consolidation,12000,17.74,36,2009-10-01,ACTIVE
444464,541920,car,5950,7.74,36,2009-09-01,ACTIVE
443279,539264,major_purchase,4000,7.74,36,2009-09-01,ACTIVE
444478,541948,debt_consolidation,18550,11.83,36,2009-09-01,ACTIVE
444440,541878,debt_consolidation,5000,8.94,36,2009-10-01,ACTIVE
444435,541879,debt_consolidation,10000,14.96,36,2009-09-01,ACTIVE
444436,540380,debt_consolidation,17000,11.14,36,2009-09-01,DEFAULTED
444428,541848,debt_consolidation,25000,15.65,36,2009-10-01,ACTIVE
443838,540456,major_purchase,20000,11.48,36,2009-10-01,ACTIVE
444372,541689,credit_card,24000,12.87,36,2009-10-01,ACTIVE
444343,539914,debt_consolidation,13000,11.14,36,2009-09-01,ACTIVE
444223,541323,home_improvement,12000,8.59,36,2009-09-01,ACTIVE
444208,541305,debt_consolidation,11200,12.18,36,2009-10-01,ACTIVE
444243,541365,debt_consolidation,10000,8.94,36,2009-09-01,ACTIVE
443553,539812,home_improvement,8000,12.53,36,2009-09-01,ACTIVE
444197,541266,debt_consolidation,7000,12.53,36,2009-10-01,ACTIVE
444193,541253,debt_consolidation,7000,12.87,36,2009-09-01,ACTIVE
444186,541243,medical,2800,16.0,36,2009-10-01,DEFAULTED
440548,533662,other,4000,8.59,36,2009-10-01,ACTIVE
444119,541071,other,8000,12.87,36,2009-10-01,ACTIVE
444165,541192,debt_consolidation,13000,13.57,36,2009-10-01,DEFAULTED
441896,536384,debt_consolidation,5000,7.74,36,2009-09-01,ACTIVE
441414,535485,wedding,8000,15.31,36,2009-09-01,ACTIVE
444122,541084,debt_consolidation,15000,11.83,36,2009-10-01,DEFAULTED
444077,540995,credit_card,6000,11.14,36,2009-09-01,ACTIVE
441540,535747,other,6000,17.04,36,2009-09-01,ACTIVE
444037,540915,debt_consolidation,13075,16.7,36,2009-10-01,ACTIVE
443938,540690,debt_consolidation,17500,11.48,36,2009-09-01,ACTIVE
444020,539525,small_business,25000,15.65,36,2009-10-01,DEFAULTED
444021,540894,debt_consolidation,8000,13.92,36,2009-09-01,ACTIVE
444013,540887,debt_consolidation,17000,11.48,36,2009-09-01,ACTIVE
443991,540822,debt_consolidation,8200,17.04,36,2009-09-01,ACTIVE
443983,467779,small_business,4750,13.57,36,2009-09-01,ACTIVE
443972,540803,small_business,20500,14.96,36,2009-10-01,ACTIVE
443926,540662,medical,4500,12.87,36,2009-09-01,ACTIVE
443923,540651,debt_consolidation,24250,12.87,36,2009-10-01,ACTIVE
443918,540633,other,6000,8.94,36,2009-09-01,ACTIVE
443878,540537,small_business,20000,17.74,36,2009-10-01,ACTIVE
443859,540496,credit_card,8600,8.59,36,2009-09-01,ACTIVE
380278,390370,small_business,5000,18.43,36,2009-09-01,ACTIVE
443834,540436,credit_card,6400,8.59,36,2009-09-01,ACTIVE
443827,540409,other,11000,12.18,36,2009-09-01,ACTIVE
443826,540408,other,2100,11.48,36,2009-09-01,ACTIVE
443796,453096,credit_card,16500,12.18,36,2009-09-01,ACTIVE
443823,540340,educational,12400,11.83,36,2009-10-01,ACTIVE
443815,540379,debt_consolidation,15000,12.18,36,2009-10-01,DEFAULTED
442830,538121,credit_card,5000,16.35,36,2009-09-01,ACTIVE
443305,539328,debt_consolidation,15000,8.94,36,2009-09-01,ACTIVE
443770,540308,debt_consolidation,2800,12.18,36,2009-09-01,DEFAULTED
443735,540230,debt_consolidation,10000,8.59,36,2009-09-01,ACTIVE
442990,538600,home_improvement,8000,11.83,36,2009-09-01,ACTIVE
443736,540242,debt_consolidation,3500,12.18,36,2009-09-01,ACTIVE
443492,539687,house,10000,8.59,36,2009-09-01,ACTIVE
441345,535358,debt_consolidation,10000,8.94,36,2009-09-01,DEFAULTED
443682,540131,debt_consolidation,15000,11.83,36,2009-10-01,ACTIVE
443638,540004,credit_card,5600,8.59,36,2009-09-01,ACTIVE
443627,540002,credit_card,15000,11.48,36,2009-09-01,DEFAULTED
443526,539761,home_improvement,12000,11.48,36,2009-09-01,ACTIVE
443318,539366,home_improvement,6000,13.92,36,2009-09-01,ACTIVE
421544,494914,car,8400,12.18,36,2009-09-01,ACTIVE
443099,538848,medical,5000,7.74,36,2009-09-01,ACTIVE
443530,539760,other,20000,19.47,36,2009-10-01,ACTIVE
443503,539702,credit_card,20000,11.83,36,2009-09-01,ACTIVE
442982,538542,car,7000,7.74,36,2009-09-01,ACTIVE
443475,539660,debt_consolidation,18000,12.18,36,2009-09-01,ACTIVE
443452,539585,other,3500,12.87,36,2009-09-01,ACTIVE
443451,539599,educational,1925,12.18,36,2009-09-01,ACTIVE
441460,535601,debt_consolidation,20000,16.7,36,2009-10-01,ACTIVE
443419,539541,debt_consolidation,5175,12.18,36,2009-09-01,DEFAULTED
443444,539571,small_business,20000,16.35,36,2009-10-01,ACTIVE
443433,539561,debt_consolidation,16000,11.14,36,2009-09-01,ACTIVE
440058,532500,debt_consolidation,13800,11.48,36,2009-10-01,ACTIVE
443398,539502,debt_consolidation,20000,12.53,36,2009-09-01,DEFAULTED
443397,539496,medical,3000,13.57,36,2009-09-01,ACTIVE
443376,539460,credit_card,20000,13.92,36,2009-10-01,DEFAULTED
443361,539440,debt_consolidation,10000,11.14,36,2009-09-01,DEFAULTED
441983,536592,small_business,2400,17.04,36,2009-09-01,ACTIVE
442232,537058,home_improvement,20000,11.83,36,2009-10-01,ACTIVE
442421,537387,debt_consolidation,8000,11.48,36,2009-09-01,ACTIVE
443297,539253,major_purchase,2500,7.4,36,2009-09-01,ACTIVE
443292,539275,debt_consolidation,15850,11.48,36,2009-09-01,ACTIVE
443272,539254,other,8000,18.09,36,2009-09-01,ACTIVE
442771,537910,credit_card,15000,12.18,36,2009-09-01,ACTIVE
443262,535325,debt_consolidation,14000,15.65,36,2009-10-01,ACTIVE
443239,539169,educational,15350,12.18,36,2009-10-01,DEFAULTED
443215,539101,debt_consolidation,15000,11.14,36,2009-09-01,ACTIVE
443206,539066,debt_consolidation,20000,12.53,36,2009-10-01,ACTIVE
441617,535870,home_improvement,10000,14.96,36,2009-09-01,ACTIVE
443194,539049,debt_consolidation,15000,13.22,36,2009-10-01,ACTIVE
443197,520962,credit_card,11000,8.94,36,2009-09-01,ACTIVE
430205,510063,home_improvement,14000,11.83,36,2009-10-01,ACTIVE
443055,538751,major_purchase,1800,12.18,36,2009-09-01,ACTIVE
443126,538840,debt_consolidation,13750,13.57,36,2009-09-01,ACTIVE
443110,538861,debt_consolidation,13475,14.26,36,2009-10-01,DEFAULTED
69001,265533,credit_card,15000,8.94,36,2009-09-01,ACTIVE
432225,513585,debt_consolidation,15000,14.26,36,2009-10-01,ACTIVE
443101,537529,debt_consolidation,5000,12.18,36,2009-09-01,ACTIVE
443100,538843,home_improvement,18000,8.94,36,2009-09-01,DEFAULTED
442069,536760,credit_card,12500,12.87,36,2009-09-01,ACTIVE
443016,538638,home_improvement,10000,13.57,36,2009-09-01,ACTIVE
442992,538320,debt_consolidation,9000,11.83,36,2009-09-01,ACTIVE
443000,538610,credit_card,6000,13.22,36,2009-09-01,ACTIVE
442993,538591,educational,14000,11.48,36,2009-09-01,DEFAULTED
442984,538568,home_improvement,6000,7.74,36,2009-09-01,ACTIVE
442767,537981,debt_consolidation,11300,13.22,36,2009-09-01,ACTIVE
442958,538502,house,8000,8.94,36,2009-10-01,ACTIVE
442128,536873,credit_card,6000,12.87,36,2009-09-01,ACTIVE
442884,538290,debt_consolidation,6350,13.57,36,2009-09-01,ACTIVE
442801,538051,debt_consolidation,16000,13.92,36,2009-09-01,ACTIVE
442869,538200,credit_card,10000,11.14,36,2009-09-01,ACTIVE
442853,538173,debt_consolidation,9000,14.26,36,2009-09-01,ACTIVE
442791,538023,debt_consolidation,19000,11.83,36,2009-09-01,ACTIVE
442807,538061,educational,5500,12.18,36,2009-09-01,ACTIVE
442775,537979,debt_consolidation,10000,12.53,36,2009-10-01,DEFAULTED
442661,537758,debt_consolidation,17000,12.18,36,2009-09-01,DEFAULTED
442691,537821,home_improvement,8000,15.65,36,2009-09-01,ACTIVE
395073,434258,other,3200,13.92,36,2009-09-01,ACTIVE
441831,536262,debt_consolidation,8000,14.26,36,2009-09-01,ACTIVE
442405,537361,debt_consolidation,20000,11.83,36,2009-09-01,ACTIVE
442512,537537,debt_consolidation,15000,16.35,36,2009-09-01,ACTIVE
442500,537516,debt_consolidation,15000,11.48,36,2009-09-01,ACTIVE
442492,537500,credit_card,6000,12.87,36,2009-09-01,ACTIVE
442478,537468,debt_consolidation,14550,11.83,36,2009-09-01,ACTIVE
442471,531652,debt_consolidation,3000,11.14,36,2009-09-01,ACTIVE
442354,537267,small_business,6000,14.61,36,2009-09-01,DEFAULTED
442337,535840,debt_consolidation,5000,14.26,36,2009-09-01,ACTIVE
442368,537303,debt_consolidation,15000,11.48,36,2009-09-01,ACTIVE
442381,537306,credit_card,20000,14.26,36,2009-09-01,ACTIVE
442355,537263,debt_consolidation,5000,12.53,36,2009-09-01,ACTIVE
442326,537208,debt_consolidation,11700,13.57,36,2009-09-01,ACTIVE
442290,537139,wedding,17500,8.94,36,2009-09-01,ACTIVE
442271,537080,debt_consolidation,18000,17.04,36,2009-09-01,ACTIVE
439472,530937,other,4000,8.59,36,2009-09-01,ACTIVE
441665,535966,major_purchase,5000,14.26,36,2009-09-01,ACTIVE
441278,535251,debt_consolidation,5000,11.48,36,2009-09-01,ACTIVE
442247,537074,credit_card,11000,8.94,36,2009-09-01,ACTIVE
441826,536252,debt_consolidation,20000,11.48,36,2009-09-01,ACTIVE
442216,537035,debt_consolidation,20000,17.74,36,2009-09-01,DEFAULTED
442206,536942,debt_consolidation,10000,13.57,36,2009-09-01,ACTIVE
442205,537007,small_business,6200,19.82,36,2009-09-01,DEFAULTED
442191,536994,credit_card,12000,8.94,36,2009-09-01,ACTIVE
442183,534629,credit_card,12500,8.94,36,2009-09-01,ACTIVE
442147,536855,debt_consolidation,6000,13.92,36,2009-09-01,ACTIVE
442145,536888,debt_consolidation,20000,11.14,36,2009-09-01,ACTIVE
442115,536851,major_purchase,2500,12.53,36,2009-09-01,ACTIVE
442105,536831,debt_consolidation,11000,8.94,36,2009-09-01,ACTIVE
59006,154254,credit_card,3000,14.26,36,2009-09-01,ACTIVE
442093,536776,car,14900,11.83,36,2009-09-01,ACTIVE
442052,536723,debt_consolidation,20000,12.18,36,2009-10-01,ACTIVE
441182,535010,debt_consolidation,15000,12.18,36,2009-09-01,ACTIVE
442016,536664,credit_card,19200,11.48,36,2009-09-01,ACTIVE
441976,536571,moving,4500,12.18,36,2009-09-01,ACTIVE
441858,536314,debt_consolidation,17000,12.87,36,2009-09-01,ACTIVE
441999,536609,credit_card,13000,13.57,36,2009-09-01,ACTIVE
442000,536617,debt_consolidation,9000,15.31,36,2009-09-01,DEFAULTED
441972,536561,debt_consolidation,12800,11.48,36,2009-09-01,ACTIVE
441909,536402,vacation,8000,13.92,36,2009-09-01,ACTIVE
441568,535793,car,8000,7.74,36,2009-09-01,ACTIVE
441885,536359,credit_card,2800,14.26,36,2009-09-01,ACTIVE
441857,536311,debt_consolidation,11000,8.94,36,2009-09-01,ACTIVE
441784,536174,small_business,5000,20.17,36,2009-09-01,DEFAULTED
441807,536216,car,9000,11.83,36,2009-09-01,ACTIVE
441817,530689,credit_card,3000,7.05,36,2009-09-01,ACTIVE
441806,536210,medical,4800,12.18,36,2009-09-01,ACTIVE
433322,515818,credit_card,14000,8.94,36,2009-09-01,ACTIVE
441787,536167,debt_consolidation,10000,13.57,36,2009-10-01,ACTIVE
441697,536027,other,7500,11.14,36,2009-09-01,ACTIVE
441727,536083,educational,3500,8.59,36,2009-09-01,ACTIVE
441719,536063,moving,3500,7.74,36,2009-09-01,ACTIVE
441717,536060,debt_consolidation,8000,12.53,36,2009-09-01,ACTIVE
440695,534013,debt_consolidation,11000,11.14,36,2009-09-01,ACTIVE
441615,497650,debt_consolidation,6600,12.53,36,2009-09-01,ACTIVE
441601,535839,other,13000,11.14,36,2009-09-01,ACTIVE
441550,535761,other,7000,12.87,36,2009-09-01,ACTIVE
441485,535650,debt_consolidation,10000,11.83,36,2009-09-01,DEFAULTED
441476,535632,car,4800,11.14,36,2009-09-01,ACTIVE
441457,535598,debt_consolidation,9600,12.53,36,2009-09-01,ACTIVE
437929,526339,wedding,14000,8.94,36,2009-09-01,ACTIVE
441340,535348,small_business,9000,15.65,36,2009-09-01,ACTIVE
441419,535492,debt_consolidation,13000,16.0,36,2009-09-01,ACTIVE
441046,534717,credit_card,13950,11.14,36,2009-09-01,ACTIVE
441399,535461,major_purchase,4000,7.4,36,2009-09-01,ACTIVE
441369,527342,credit_card,16800,13.92,36,2009-09-01,ACTIVE
441359,535375,debt_consolidation,14300,15.31,36,2009-09-01,ACTIVE
441290,535274,small_business,20000,17.04,36,2009-09-01,DEFAULTED
441286,377573,debt_consolidation,16000,13.92,36,2009-09-01,ACTIVE
441262,535191,major_purchase,8000,14.96,36,2009-09-01,DEFAULTED
441257,535200,home_improvement,10000,13.57,36,2009-09-01,ACTIVE
441251,535194,debt_consolidation,3500,12.53,36,2009-09-01,ACTIVE
440924,534278,major_purchase,20000,13.57,36,2009-09-01,ACTIVE
441178,534988,home_improvement,15250,12.53,36,2009-09-01,DEFAULTED
441198,535102,home_improvement,20000,11.48,36,2009-09-01,ACTIVE
441061,534769,debt_consolidation,7000,12.87,36,2009-09-01,ACTIVE
417251,486394,credit_card,12000,8.94,36,2009-09-01,ACTIVE
440154,532757,car,2000,8.59,36,2009-09-01,DEFAULTED
441121,534777,home_improvement,12000,11.14,36,2009-09-01,ACTIVE
439788,531776,major_purchase,14000,12.18,36,2009-09-01,ACTIVE
441042,534437,debt_consolidation,20000,19.13,36,2009-09-01,ACTIVE
441041,534700,home_improvement,10000,13.57,36,2009-09-01,DEFAULTED
441032,534679,debt_consolidation,4200,13.57,36,2009-09-01,ACTIVE
441025,534675,debt_consolidation,12125,8.94,36,2009-09-01,ACTIVE
440980,534557,debt_consolidation,14575,8.59,36,2009-09-01,ACTIVE
440971,534533,debt_consolidation,15000,13.92,36,2009-09-01,ACTIVE
440908,534432,debt_consolidation,20000,17.04,36,2009-09-01,ACTIVE
440946,534511,debt_consolidation,15000,14.96,36,2009-09-01,ACTIVE
440821,534282,debt_consolidation,8000,11.14,36,2009-09-01,ACTIVE
440817,534265,credit_card,8000,8.59,36,2009-09-01,ACTIVE
440814,534257,educational,12875,12.53,36,2009-09-01,DEFAULTED
440759,533971,moving,2000,7.05,36,2009-09-01,ACTIVE
440758,534125,debt_consolidation,20000,12.18,36,2009-09-01,ACTIVE
440756,534126,medical,9500,13.57,36,2009-09-01,ACTIVE
440505,533582,debt_consolidation,15000,11.14,36,2009-09-01,ACTIVE
437399,525081,debt_consolidation,20000,12.53,36,2009-09-01,ACTIVE
440704,534005,other,16500,8.94,36,2009-09-01,ACTIVE
440660,533930,debt_consolidation,10000,13.22,36,2009-09-01,ACTIVE
440658,533694,vacation,10000,8.59,36,2009-09-01,ACTIVE
440627,533854,debt_consolidation,9000,15.65,36,2009-09-01,DEFAULTED
440642,533859,debt_consolidation,16000,12.87,36,2009-09-01,ACTIVE
376658,399964,home_improvement,11200,13.92,36,2009-09-01,DEFAULTED
440482,533511,moving,5000,7.74,36,2009-09-01,ACTIVE
440606,533780,debt_consolidation,1400,14.26,36,2009-09-01,ACTIVE
440598,533756,debt_consolidation,8125,8.59,36,2009-09-01,ACTIVE
440579,533717,debt_consolidation,12875,15.31,36,2009-10-01,DEFAULTED
440500,533564,debt_consolidation,10300,8.94,36,2009-09-01,DEFAULTED
435180,519857,major_purchase,6000,14.96,36,2009-09-01,DEFAULTED
440491,533533,medical,6000,11.48,36,2009-09-01,ACTIVE
440483,533512,educational,4500,8.94,36,2009-09-01,ACTIVE
440469,524973,debt_consolidation,20000,12.18,36,2009-09-01,ACTIVE
440424,533410,educational,1800,8.94,36,2009-09-01,ACTIVE
435210,519920,debt_consolidation,5000,13.57,36,2009-09-01,ACTIVE
413385,466753,credit_card,6000,13.22,36,2009-09-01,ACTIVE
440371,522264,small_business,20000,15.65,36,2009-09-01,DEFAULTED
440285,533082,debt_consolidation,8000,8.59,36,2009-09-01,ACTIVE
440338,533218,credit_card,6000,11.83,36,2009-09-01,ACTIVE
439530,531112,debt_consolidation,8000,12.87,36,2009-09-01,ACTIVE
440324,532752,small_business,9000,15.31,36,2009-09-01,ACTIVE
440300,533116,educational,12000,12.53,36,2009-09-01,ACTIVE
440293,533100,credit_card,12000,12.53,36,2009-09-01,ACTIVE
440243,532954,debt_consolidation,12000,11.14,36,2009-09-01,ACTIVE
440240,532957,educational,1450,12.87,36,2009-09-01,ACTIVE
440219,528275,debt_consolidation,20000,12.53,36,2009-09-01,ACTIVE
438597,528626,debt_consolidation,6500,7.4,36,2009-09-01,ACTIVE
439981,532287,wedding,18000,18.78,36,2009-09-01,ACTIVE
439548,531166,wedding,5000,8.94,36,2009-09-01,ACTIVE
440023,532418,debt_consolidation,14075,11.14,36,2009-09-01,ACTIVE
440134,532692,educational,5000,12.53,36,2009-09-01,ACTIVE
438443,528188,home_improvement,5000,7.74,36,2009-09-01,ACTIVE
439366,530585,debt_consolidation,5000,7.74,36,2009-09-01,ACTIVE
439875,532012,debt_consolidation,18000,17.04,36,2009-09-01,ACTIVE
439952,532213,debt_consolidation,15850,15.65,36,2009-09-01,DEFAULTED
432853,515088,debt_consolidation,15000,15.31,36,2009-09-01,ACTIVE
439927,435123,home_improvement,11500,8.59,36,2009-09-01,ACTIVE
439879,532036,debt_consolidation,11600,8.94,36,2009-09-01,ACTIVE
439566,531211,debt_consolidation,20000,14.61,36,2009-09-01,ACTIVE
433848,517139,debt_consolidation,8725,12.18,36,2009-09-01,ACTIVE
439837,531893,credit_card,10000,14.26,36,2009-09-01,ACTIVE
439778,531750,moving,13000,8.94,36,2009-09-01,ACTIVE
439787,525908,home_improvement,20000,16.7,36,2009-09-01,DEFAULTED
439700,531427,educational,18000,13.57,36,2009-09-01,ACTIVE
439782,531758,medical,7500,15.65,36,2009-09-01,ACTIVE
439766,527651,credit_card,6000,12.53,36,2009-09-01,ACTIVE
439749,531682,credit_card,20000,13.92,36,2009-09-01,ACTIVE
425051,501152,small_business,12000,15.65,36,2009-09-01,DEFAULTED
439703,531570,credit_card,2375,11.83,36,2009-09-01,ACTIVE
439689,531514,debt_consolidation,20000,14.61,36,2009-09-01,ACTIVE
439451,530850,debt_consolidation,20000,17.74,36,2009-09-01,DEFAULTED
439477,530948,debt_consolidation,14200,11.48,36,2009-09-01,ACTIVE
439524,531089,other,3000,8.94,36,2009-09-01,ACTIVE
439686,531453,small_business,6000,14.96,36,2009-09-01,ACTIVE
439669,530912,debt_consolidation,9000,8.94,36,2009-09-01,ACTIVE
439667,497952,debt_consolidation,16100,11.83,36,2009-09-01,ACTIVE
439664,528390,other,20000,11.48,36,2009-09-01,ACTIVE
439656,531415,debt_consolidation,13000,11.83,36,2009-09-01,ACTIVE
439646,531002,other,5000,7.74,36,2009-09-01,ACTIVE
439641,531378,small_business,20000,17.39,36,2009-09-01,DEFAULTED
439625,531345,major_purchase,10000,11.14,36,2009-09-01,ACTIVE
439604,531292,educational,2400,7.74,36,2009-09-01,ACTIVE
439575,531222,debt_consolidation,10000,14.61,36,2009-09-01,ACTIVE
439600,531277,debt_consolidation,8000,12.53,36,2009-09-01,ACTIVE
439583,531170,small_business,12000,16.0,36,2009-09-01,DEFAULTED
439505,531026,debt_consolidation,16000,12.18,36,2009-09-01,ACTIVE
439564,531202,credit_card,12300,14.96,36,2009-09-01,ACTIVE
439550,531168,debt_consolidation,10500,11.14,36,2009-09-01,ACTIVE
439561,531192,small_business,18400,14.61,36,2009-09-01,ACTIVE
437224,524713,debt_consolidation,15000,8.94,36,2009-09-01,ACTIVE
439362,530618,moving,6000,15.31,36,2009-09-01,ACTIVE
439535,531131,debt_consolidation,18000,11.83,36,2009-09-01,ACTIVE
439465,530910,debt_consolidation,8000,12.53,36,2009-09-01,ACTIVE
439523,531080,debt_consolidation,5175,12.53,36,2009-09-01,DEFAULTED
439501,530991,debt_consolidation,20000,14.26,36,2009-09-01,ACTIVE
439493,530992,debt_consolidation,20000,11.14,36,2009-09-01,DEFAULTED
439114,529947,debt_consolidation,15000,11.14,36,2009-09-01,ACTIVE
439482,530950,credit_card,9000,12.18,36,2009-09-01,DEFAULTED
439480,509943,medical,10000,8.94,36,2009-09-01,ACTIVE
439467,530913,debt_consolidation,17000,8.94,36,2009-09-01,ACTIVE
439410,530759,moving,4200,11.48,36,2009-09-01,ACTIVE
439421,530782,debt_consolidation,13900,8.94,36,2009-09-01,ACTIVE
439407,530748,debt_consolidation,4575,7.74,36,2009-09-01,ACTIVE
437508,525316,credit_card,20000,11.83,36,2009-09-01,ACTIVE
439369,530638,small_business,5000,16.35,36,2009-09-01,DEFAULTED
439344,522481,small_business,3500,15.65,36,2009-09-01,ACTIVE
439268,528593,debt_consolidation,20000,11.48,36,2009-09-01,DEFAULTED
439301,530456,debt_consolidation,6400,12.87,36,2009-09-01,ACTIVE
439291,530438,credit_card,8000,11.83,36,2009-09-01,ACTIVE
439288,530433,debt_consolidation,9500,13.92,36,2009-09-01,ACTIVE
439264,530394,debt_consolidation,6000,7.4,36,2009-09-01,ACTIVE
439226,530226,debt_consolidation,1000,11.14,36,2009-09-01,ACTIVE
410422,461846,debt_consolidation,20000,13.57,36,2009-09-01,ACTIVE
439227,529790,debt_consolidation,13000,11.83,36,2009-09-01,ACTIVE
439148,530011,credit_card,13000,11.83,36,2009-09-01,ACTIVE
439205,530187,car,1800,8.94,36,2009-09-01,ACTIVE
437605,525709,home_improvement,5000,8.59,36,2009-09-01,ACTIVE
439007,529625,educational,10000,13.22,36,2009-09-01,ACTIVE
438044,516107,debt_consolidation,10000,16.0,36,2009-09-01,ACTIVE
439146,528555,major_purchase,10000,7.74,36,2009-09-01,ACTIVE
438878,529304,debt_consolidation,16000,11.83,36,2009-09-01,ACTIVE
439131,529980,debt_consolidation,7000,8.59,36,2009-09-01,ACTIVE
439132,529984,debt_consolidation,10000,13.57,36,2009-09-01,ACTIVE
439124,529960,other,3000,11.48,36,2009-09-01,ACTIVE
438873,529292,home_improvement,9000,7.74,36,2009-09-01,ACTIVE
439070,529801,home_improvement,15000,12.18,36,2009-09-01,ACTIVE
439119,529956,debt_consolidation,20000,11.48,36,2009-09-01,ACTIVE
439103,529926,home_improvement,20000,12.18,36,2009-09-01,ACTIVE
439077,529873,debt_consolidation,12000,12.18,36,2009-09-01,ACTIVE
437782,526257,credit_card,9000,11.48,36,2009-09-01,ACTIVE
383762,414262,credit_card,6700,11.83,36,2009-09-01,ACTIVE
434295,518006,home_improvement,12000,12.18,36,2009-09-01,ACTIVE
438894,529342,debt_consolidation,18500,12.87,36,2009-09-01,ACTIVE
438996,529598,debt_consolidation,6950,7.74,36,2009-09-01,ACTIVE
438984,529573,debt_consolidation,8450,8.59,36,2009-09-01,ACTIVE
438977,516987,debt_consolidation,7000,14.26,36,2009-09-01,ACTIVE
438965,529527,home_improvement,7500,13.57,36,2009-09-01,ACTIVE
438923,529421,house,10000,8.94,36,2009-09-01,ACTIVE
438922,529415,credit_card,7000,7.74,36,2009-09-01,ACTIVE
438895,529336,debt_consolidation,11600,8.59,36,2009-09-01,ACTIVE
438885,529315,other,2200,11.48,36,2009-09-01,ACTIVE
438882,529303,other,2500,7.74,36,2009-09-01,ACTIVE
438869,529280,wedding,10000,8.94,36,2009-09-01,ACTIVE
438863,527196,debt_consolidation,7550,13.22,36,2009-09-01,DEFAULTED
438804,529125,debt_consolidation,5200,12.87,36,2009-09-01,ACTIVE
438794,529085,credit_card,1675,7.74,36,2009-09-01,ACTIVE
436914,524038,wedding,15000,13.57,36,2009-09-01,ACTIVE
438778,529041,credit_card,18000,13.22,36,2009-09-01,ACTIVE
438765,528991,credit_card,6000,8.94,36,2009-09-01,DEFAULTED
438763,529013,debt_consolidation,7200,8.59,36,2009-09-01,ACTIVE
438759,528998,debt_consolidation,5000,13.22,36,2009-09-01,ACTIVE
438753,528992,wedding,8000,12.18,36,2009-09-01,ACTIVE
393617,431784,debt_consolidation,20000,13.22,36,2009-09-01,DEFAULTED
438732,528936,debt_consolidation,15000,12.87,36,2009-09-01,ACTIVE
438571,528553,debt_consolidation,9600,13.22,36,2009-09-01,ACTIVE
438724,526604,debt_consolidation,20000,15.31,36,2009-09-01,ACTIVE
438694,528865,debt_consolidation,5000,8.94,36,2009-09-01,ACTIVE
438692,528858,credit_card,2300,8.59,36,2009-09-01,ACTIVE
438676,528829,debt_consolidation,20000,13.57,36,2009-09-01,ACTIVE
437890,525963,other,4800,8.59,36,2009-09-01,ACTIVE
438660,528781,home_improvement,3000,13.22,36,2009-09-01,ACTIVE
407124,456146,other,7000,8.94,36,2009-09-01,DEFAULTED
438637,528739,other,3200,7.74,36,2009-09-01,ACTIVE
438614,528675,debt_consolidation,6000,8.94,36,2009-09-01,ACTIVE
438605,528649,home_improvement,1000,7.4,36,2009-09-01,ACTIVE
438513,528410,home_improvement,3500,11.83,36,2009-09-01,ACTIVE
438531,528479,debt_consolidation,11100,8.94,36,2009-09-01,ACTIVE
438333,527860,wedding,6000,8.94,36,2009-09-01,ACTIVE
438501,528129,debt_consolidation,10000,8.59,36,2009-09-01,ACTIVE
438452,528207,home_improvement,20000,11.83,36,2009-09-01,ACTIVE
438446,528189,small_business,15000,16.7,36,2009-09-01,ACTIVE
438442,528181,credit_card,1500,7.05,36,2009-09-01,ACTIVE
362396,371749,debt_consolidation,20000,13.92,36,2009-09-01,ACTIVE
